"","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"238",574530,"22154","ANGEL DECORATION 3 BUTTONS",10,"2011-11-04",0.42,"16887","United Kingdom",4.2
"239",579885,"21733","RED HANGING HEART T-LIGHT HOLDER",1,"2011-11-30",2.95,"15444","United Kingdom",2.95
"240",501675,"22267","EASTER DECORATION EGG BUNNY",12,"2010-03-18",1.25,"18247","United Kingdom",15
"241",538184,"22053","EMPIRE DESIGN ROSETTE",10,"2010-12-10",1.25,"17880","United Kingdom",12.5
"242",550750,"22382","LUNCH BAG SPACEBOY DESIGN",10,"2011-04-20",1.65,"13632","United Kingdom",16.5
"243",511328,"22355","CHARLOTTE BAG SUKI DESIGN",20,"2010-06-08",0.85,"13178","United Kingdom",17
"244",515475,"37448","CERAMIC CAKE DESIGN SPOTTED MUG",24,"2010-07-13",1.49,"16320","Unspecified",35.76
"245",543839,"47590A","BLUE HAPPY BIRTHDAY BUNTING",1,"2011-02-14",5.45,"17811","United Kingdom",5.45
"246",534470,"22295","HEART FILIGREE DOVE LARGE",12,"2010-11-23",1.65,"18006","United Kingdom",19.8
"247",576236,"84927F","PSYCHEDELIC TILE HOOK",2,"2011-11-14",0.39,"13755","United Kingdom",0.78
"248",551846,"84969","BOX OF 6 ASSORTED COLOUR TEASPOONS",6,"2011-05-04",4.25,"13047","United Kingdom",25.5
"249",490485,"72756","FAIRY CAKE CANDLES",9,"2009-12-06",1.49,"14454","United Kingdom",13.41
"250",537773,"20727","LUNCH BAG  BLACK SKULL.",4,"2010-12-08",1.65,"16016","United Kingdom",6.6
"251",573339,"23233","WRAP POPPIES  DESIGN",25,"2011-10-30",0.42,"13278","United Kingdom",10.5
"252",519714,"21231","SWEETHEART CERAMIC TRINKET BOX",12,"2010-08-19",1.25,"17829","United Arab Emirates",15
"253",544368,"22988","SOLDIERS EGG CUP",12,"2011-02-18",1.25,"14057","United Kingdom",15
"254",551436,"23208","LUNCH BAG VINTAGE LEAF DESIGN",1,"2011-04-28",1.65,"16904","United Kingdom",1.65
"255",490378,"47591C","BLUE FAIRY CAKE CHILD'S APRON",8,"2009-12-05",1.95,"13641","United Kingdom",15.6
"256",553860,"23084","RABBIT NIGHT LIGHT",1,"2011-05-19",2.08,"17841","United Kingdom",2.08
"257",576686,"23205","CHARLOTTE BAG VINTAGE ALPHABET",4,"2011-11-16",0.85,"16916","United Kingdom",3.4
"258",512112,"22444","GROW YOUR OWN PLANT IN A CAN",24,"2010-06-13",1.25,"17841","United Kingdom",30
"259",535274,"20712","JUMBO BAG WOODLAND ANIMALS",6,"2010-11-25",1.95,"14415","United Kingdom",11.7
"260",569546,"23006","TRAVEL CARD WALLET FLOWER MEADOW",1,"2011-10-04",0.42,"15276","United Kingdom",0.42
"261",499377,"48138","DOOR MAT UNION FLAG",1,"2010-02-26",7.49,"14177","United Kingdom",7.49
"262",524307,"84997D","PINK 3 PIECE POLKADOT CUTLERY SET",1,"2010-09-28",3.75,"17092","United Kingdom",3.75
"263",564335,"23301","GARDENERS KNEELING PAD KEEP CALM",3,"2011-08-24",1.65,"15800","United Kingdom",4.95
"264",542397,"22934","BAKING MOULD EASTER EGG WHITE CHOC",48,"2011-01-27",2.55,"13328","United Kingdom",122.4
"265",511789,"20702","PINK PADDED MOBILE",36,"2010-06-10",3.75,"14606","United Kingdom",135
"266",523964,"22729","ALARM CLOCK BAKELIKE ORANGE",4,"2010-09-26",3.75,"16709","United Kingdom",15
"267",573151,"22558","CLOTHES PEGS RETROSPOT PACK 24",2,"2011-10-27",1.65,"17602","United Kingdom",3.3
"268",501867,"20967","GREY FLORAL FELTCRAFT SHOULDER BAG",4,"2010-03-21",3.75,"18085","United Kingdom",15
"269",580721,"23434","3 RAFFIA RIBBONS 50'S CHRISTMAS",10,"2011-12-05",0.79,"15274","United Kingdom",7.9
"270",556285,"20723","STRAWBERRY CHARLOTTE BAG",10,"2011-06-10",0.85,"13686","United Kingdom",8.5
"271",557283,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",8,"2011-06-19",0.42,"16813","United Kingdom",3.36
"272",523570,"84347","ROTATING SILVER ANGELS T-LIGHT HLDR",3,"2010-09-22",2.55,"13857","United Kingdom",7.65
"273",530391,"21584","RETRO SPOT SMALL TUBE MATCHES",144,"2010-11-02",1.45,"16705","United Kingdom",208.8
"274",532969,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",2,"2010-11-15",2.95,"17992","United Kingdom",5.9
"275",525249,"21544","SKULLS  WATER TRANSFER TATTOOS",24,"2010-10-04",0.85,"12726","France",20.4
"276",576559,"23103","JINGLE BELL HEART DECORATION",1,"2011-11-15",1.65,"14711","United Kingdom",1.65
"277",568984,"85178","VICTORIAN SEWING KIT",2,"2011-09-29",1.25,"17813","United Kingdom",2.5
"278",575959,"21809","CHRISTMAS HANGING TREE WITH BELL",6,"2011-11-13",0.39,"14547","United Kingdom",2.34
"279",491408,"48194","DOORMAT HEARTS",10,"2009-12-10",5.95,"17351","United Kingdom",59.5
"280",539039,"21194","PINK  HONEYCOMB PAPER FAN",10,"2010-12-15",2.1,"13124","United Kingdom",21
"281",525083,"22865","HAND WARMER OWL DESIGN",3,"2010-10-03",2.1,"14415","United Kingdom",6.3
"282",490115,"20970","PINK FLORAL FELTCRAFT SHOULDER BAG",8,"2009-12-03",3.75,"17679","United Kingdom",30
"283",490136,"21493","VINTAGE DESIGN GIFT TAGS",1,"2009-12-03",0.85,"17432","United Kingdom",0.85
"284",556489,"22789","T-LIGHT HOLDER SWEETHEART HANGING",2,"2011-06-12",1.95,"14704","United Kingdom",3.9
"285",522594,"84988","SET OF 72 PINK HEART PAPER DOILIES",1,"2010-09-15",1.45,"16005","United Kingdom",1.45
"286",580727,"22960","JAM MAKING SET WITH JARS",5,"2011-12-05",8.29,"14096","United Kingdom",41.45
"287",551623,"85141","JARDIN ETCHED GLASS FRUITBOWL",2,"2011-05-03",3.95,"12843","United Kingdom",7.9
"288",548331,"22274","FELTCRAFT DOLL EMILY",6,"2011-03-30",2.95,"13047","United Kingdom",17.7
"289",502853,"21564","PINK  HEART SHAPE LOVE BUCKET",4,"2010-03-28",2.95,"17589","United Kingdom",11.8
"290",527568,"37450","CERAMIC CAKE BOWL + HANGING CAKES",6,"2010-10-18",2.95,"17672","United Kingdom",17.7
"291",562269,"22398","MAGNETS PACK OF 4 SWALLOWS",24,"2011-08-03",0.39,"14056","United Kingdom",9.36
"292",554382,"22991","GIRAFFE WOODEN RULER",4,"2011-05-24",1.95,"17365","United Kingdom",7.8
"293",525900,"21984","PACK OF 12 PINK PAISLEY TISSUES",24,"2010-10-07",0.29,"15314","United Kingdom",6.96
"294",521700,"22759","SET OF 3 NOTEBOOKS IN PARCEL",12,"2010-09-08",1.65,"14740","United Kingdom",19.8
"295",558432,"20717","STRAWBERRY SHOPPER BAG",10,"2011-06-29",1.25,"17730","United Kingdom",12.5
"296",525711,"22569","FELTCRAFT CUSHION BUTTERFLY",10,"2010-10-06",3.75,"14085","United Kingdom",37.5
"297",561366,"23256","CHILDRENS CUTLERY SPACEBOY",4,"2011-07-26",4.15,"15152","United Kingdom",16.6
"298",578675,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",12,"2011-11-24",2.95,"14756","United Kingdom",35.4
"299",536747,"85049H","URBAN BLACK RIBBONS",3,"2010-12-02",1.25,"17802","United Kingdom",3.75
"300",581420,"23353","6 GIFT TAGS VINTAGE CHRISTMAS",12,"2011-12-08",0.83,"16358","United Kingdom",9.96
"301",537384,"22867","HAND WARMER BIRD DESIGN",10,"2010-12-06",2.1,"15984","United Kingdom",21
"302",534813,"85099B","JUMBO BAG RED RETROSPOT",10,"2010-11-24",1.95,"17069","United Kingdom",19.5
"303",526717,"21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2010-10-12",0.55,"12605","Germany",13.2
"304",558565,"85035A","GARDENIA 3 WICK MORRIS BOXED CANDLE",1,"2011-06-30",4.25,"14803","United Kingdom",4.25
"305",579124,"84596F","SMALL MARSHMALLOWS PINK BOWL",8,"2011-11-28",0.42,"15721","United Kingdom",3.36
"306",561113,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",20,"2011-07-25",0.42,"17841","United Kingdom",8.4
"307",544421,"22178","VICTORIAN GLASS HANGING T-LIGHT",12,"2011-02-18",1.25,"13951","United Kingdom",15
"308",555554,"22624","IVORY KITCHEN SCALES",2,"2011-06-05",8.5,"13742","United Kingdom",17
"309",545232,"20984","12 PENCILS TALL TUBE POSY",12,"2011-03-01",0.85,"15676","United Kingdom",10.2
"310",566566,"22144","CHRISTMAS CRAFT LITTLE FRIENDS",1,"2011-09-13",4.13,"14096","United Kingdom",4.13
"311",517384,"21481","FAWN BLUE HOT WATER BOTTLE",1,"2010-07-28",2.95,"16984","United Kingdom",2.95
"312",514391,"20728","LUNCH BAG CARS BLUE",20,"2010-07-02",1.65,"12921","United Kingdom",33
"313",493428,"20686","DOLLY MIXTURE CHILDREN'S UMBRELLA",2,"2010-01-04",3.25,"16550","United Kingdom",6.5
"314",495340,"37370","RETRO COFFEE MUGS ASSORTED",72,"2010-01-22",1.06,"14031","United Kingdom",76.32
"315",526239,"84032B","CHARLIE + LOLA RED HOT WATER BOTTLE",72,"2010-10-11",2.55,"15769","United Kingdom",183.6
"316",571668,"22121","NOEL WOODEN BLOCK LETTERS",4,"2011-10-18",5.95,"16515","United Kingdom",23.8
"317",519239,"20725","LUNCH BAG RED SPOTTY",3,"2010-08-15",1.65,"14996","United Kingdom",4.95
"318",545415,"22980","PANTRY SCRUBBING BRUSH",12,"2011-03-02",1.65,"15641","United Kingdom",19.8
"319",508094,"22139","RETRO SPOT TEA SET CERAMIC 11 PC",72,"2010-05-13",4.25,"12931","United Kingdom",306
"320",572316,"72799F","IVORY PILLAR CANDLE GOLD FLOCK",1,"2011-10-23",2.95,"17836","United Kingdom",2.95
"321",513952,"22561","WOODEN SCHOOL COLOURING SET",24,"2010-06-29",1.65,"14049","United Kingdom",39.6
"322",580290,"21820","GLITTER HEART GARLAND WITH BELLS",1,"2011-12-02",3.75,"17221","United Kingdom",3.75
"323",573914,"21810","CHRISTMAS HANGING STAR WITH BELL",48,"2011-11-01",0.39,"14383","United Kingdom",18.72
"324",504421,"22064","PINK DOUGHNUT TRINKET POT",12,"2010-04-13",1.65,"15639","United Kingdom",19.8
"325",520880,"82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2010-08-31",7.95,"16670","United Kingdom",15.9
"326",580360,"90086","CRYSTAL FROG PHONE CHARM",12,"2011-12-02",0.85,"14493","United Kingdom",10.2
"327",496363,"22148","EASTER CRAFT 4 CHICKS",12,"2010-02-01",1.95,"12800","Portugal",23.4
"328",570251,"22178","VICTORIAN GLASS HANGING T-LIGHT",24,"2011-10-10",1.95,"17025","United Kingdom",46.8
"329",538035,"21928","JUMBO BAG SCANDINAVIAN PAISLEY",1,"2010-12-09",1.95,"16065","United Kingdom",1.95
"330",538827,"20705","MRS ROBOT SOFT TOY",16,"2010-12-14",1.95,"14298","United Kingdom",31.2
"331",505999,"71459","HANGING JAM JAR T-LIGHT HOLDER",24,"2010-04-27",0.85,"14837","United Kingdom",20.4
"332",555843,"23284","DOORMAT KEEP CALM AND COME IN",2,"2011-06-07",7.95,"12584","Italy",15.9
"333",554668,"23300","GARDENERS KNEELING PAD CUP OF TEA",12,"2011-05-25",1.65,"18226","United Kingdom",19.8
"334",530799,"20761","BLUE PAISLEY SKETCHBOOK",32,"2010-11-04",2.95,"12497","Germany",94.4
"335",490470,"16235","RECYCLED PENCIL WITH RABBIT ERASER",8,"2009-12-06",0.21,"16395","United Kingdom",1.68
"336",533759,"22795","SWEETHEART RECIPE BOOK STAND",4,"2010-11-18",6.75,"14911","EIRE",27
"337",578270,"84692","BOX OF 24 COCKTAIL PARASOLS",14,"2011-11-23",0.83,"14096","United Kingdom",11.62
"338",513830,"82494L","WOODEN FRAME ANTIQUE WHITE",12,"2010-06-29",2.95,"13089","United Kingdom",35.4
"339",502762,"85177","BASKET OF FLOWERS SEWING KIT",48,"2010-03-26",0.85,"14074","United Kingdom",40.8
"340",562932,"21982","PACK OF 12 SUKI TISSUES",12,"2011-08-10",0.29,"16904","United Kingdom",3.48
"341",524619,"22727","ALARM CLOCK BAKELIKE RED",4,"2010-09-30",3.75,"13102","United Kingdom",15
"342",562560,"23229","VINTAGE DONKEY TAIL GAME",2,"2011-08-05",3.75,"14156","EIRE",7.5
"343",499974,"84631","FRUIT TREE AND BIRDS WALL PLAQUE",12,"2010-03-03",1.95,"14905","United Kingdom",23.4
"344",538403,"21819","GLITTER CHRISTMAS STAR",10,"2010-12-12",0.85,"17211","United Kingdom",8.5
"345",535803,"22309","TEA COSY RED  STRIPE",1,"2010-11-28",2.55,"14410","United Kingdom",2.55
"346",502794,"22467","GUMBALL COAT RACK",6,"2010-03-26",2.55,"16833","United Kingdom",15.3
"347",530434,"21704","BAG 250g SWIRLY MARBLES",72,"2010-11-03",0.72,"17511","United Kingdom",51.84
"348",514293,"21407","BROWN CHECK CAT DOORSTOP",2,"2010-07-01",4.25,"18109","United Kingdom",8.5
"349",532416,"21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,"2010-11-12",3.75,"18054","United Kingdom",15
"350",494237,"90129D","AMBER GLASS TASSLE BAG CHARM",3,"2010-01-12",2.95,"15550","United Kingdom",8.85
"351",571653,"21642","ASSORTED TUTTI FRUTTI PEN",48,"2011-10-18",0.29,"14298","United Kingdom",13.92
"352",492413,"20767","BLUE PAISLEY JOURNAL",1,"2009-12-16",2.55,"12867","United Kingdom",2.55
"353",572124,"85048","15CM CHRISTMAS GLASS BALL 20 LIGHTS",12,"2011-10-21",6.95,"14156","EIRE",83.4
"354",572330,"84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",1,"2011-10-24",0.42,"16426","United Kingdom",0.42
"355",514850,"22514","CHILDS GARDEN SPADE BLUE",6,"2010-07-06",2.1,"17145","United Kingdom",12.6
"356",552883,"21385","IVORY HANGING DECORATION  HEART",288,"2011-05-12",0.72,"14646","Netherlands",207.36
"357",547514,"21169","YOU'RE CONFUSING ME METAL SIGN",12,"2011-03-23",1.69,"17486","United Kingdom",20.28
"358",564056,"22423","REGENCY CAKESTAND 3 TIER",1,"2011-08-22",12.75,"14387","United Kingdom",12.75
"359",562853,"23547","WRAP FLOWER SHOP",25,"2011-08-10",0.42,"13919","Denmark",10.5
"360",574852,"21263","GREEN GOOSE FEATHER TREE 60CM",2,"2011-11-07",1.95,"15493","United Kingdom",3.9
"361",530906,"22697","GREEN REGENCY TEACUP AND SAUCER",1,"2010-11-04",2.95,"17965","United Kingdom",2.95
"362",525020,"21930","JUMBO STORAGE BAG SKULLS",3,"2010-10-03",1.95,"13590","United Kingdom",5.85
"363",521365,"47503J","SET/3 FLORAL GARDEN TOOLS IN BAG",6,"2010-09-05",7.95,"14911","EIRE",47.7
"364",554350,"21539","RED RETROSPOT BUTTER DISH",3,"2011-05-24",4.95,"13523","United Kingdom",14.85
"365",533000,"22748","POPPY'S PLAYHOUSE KITCHEN",2,"2010-11-15",2.1,"16686","United Kingdom",4.2
"366",540827,"22057","CERAMIC PLATE STRAWBERRY DESIGN",4,"2011-01-11",1.49,"17569","United Kingdom",5.96
"367",542791,"22079","RIBBON REEL HEARTS DESIGN",5,"2011-02-01",1.65,"15039","United Kingdom",8.25
"368",499275,"21980","PACK OF 12 RED SPOTTY TISSUES",48,"2010-02-25",0.29,"13652","United Kingdom",13.92
"369",575640,"21933","PINK VINTAGE PAISLEY PICNIC BAG",1,"2011-11-10",1.65,"13148","United Kingdom",1.65
"370",526853,"22959","WRAP CHRISTMAS VILLAGE",25,"2010-10-13",0.42,"12540","Spain",10.5
"371",540397,"82486","WOOD S/3 CABINET ANT WHITE FINISH",2,"2011-01-06",7.95,"13187","United Kingdom",15.9
"372",552872,"48138","DOORMAT UNION FLAG",10,"2011-05-12",6.75,"16985","United Kingdom",67.5
"373",491321,"85045","GREEN CHRISTMAS TREE STRING 20LIGHT",4,"2009-12-10",4.95,"17032","United Kingdom",19.8
"374",521664,"22470","HEART OF WICKER LARGE",4,"2010-09-07",2.95,"17611","United Kingdom",11.8
"375",540172,"22150","3 STRIPEY MICE FELTCRAFT",2,"2011-01-05",1.95,"18109","United Kingdom",3.9
"376",529091,"70006","LOVE HEART POCKET WARMER",12,"2010-10-26",1.65,"12371","Switzerland",19.8
"377",565727,"84920","PINK FLOWER FABRIC PONY",4,"2011-09-06",3.75,"13158","United Kingdom",15
"378",547497,"84988","SET OF 72 PINK HEART PAPER DOILIES",3,"2011-03-23",1.45,"14461","United Kingdom",4.35
"379",512332,"22489","PACK OF 12 TRADITIONAL CRAYONS",24,"2010-06-15",0.42,"15358","United Kingdom",10.08
"380",570455,"21382","SET/4 SPRING FLOWER DECORATION",3,"2011-10-10",0.75,"14529","United Kingdom",2.25
"381",560254,"22960","JAM MAKING SET WITH JARS",6,"2011-07-17",4.25,"16678","United Kingdom",25.5
"382",577176,"21985","PACK OF 12 HEARTS DESIGN TISSUES",24,"2011-11-18",0.39,"13305","United Kingdom",9.36
"383",550006,"22805","BLUE DRAWER KNOB ACRYLIC EDWARDIAN",4,"2011-04-14",1.25,"17841","United Kingdom",5
"384",537463,"POST","POSTAGE",4,"2010-12-07",18,"12681","France",72
"385",568645,"20726","LUNCH BAG WOODLAND",20,"2011-09-28",1.65,"12656","France",33
"386",554986,"22628","PICNIC BOXES SET OF 3 RETROSPOT",4,"2011-05-29",4.95,"14451","United Kingdom",19.8
"387",489445,"22180","RETRO SPOT LAMP",2,"2009-12-01",9.95,"17519","United Kingdom",19.9
"388",575970,"85061W","WHITE JEWELLED HEART DECORATION",24,"2011-11-13",0.85,"16416","United Kingdom",20.4
"389",567859,"23389","SPACEBOY MINI BACKPACK",4,"2011-09-22",4.15,"12936","United Kingdom",16.6
"390",533278,"20829","GLITTER HANGING BUTTERFLY STRING",4,"2010-11-16",2.1,"13439","United Kingdom",8.4
"391",581395,"22208","WOOD STAMP SET THANK YOU",1,"2011-12-08",0.83,"16892","United Kingdom",0.83
"392",560601,"21915","RED  HARMONICA IN BOX",1,"2011-07-19",1.25,"16764","United Kingdom",1.25
"393",577300,"22384","LUNCH BAG PINK POLKADOT",4,"2011-11-18",1.65,"16924","United Kingdom",6.6
"394",555002,"22382","LUNCH BAG SPACEBOY DESIGN",10,"2011-05-31",1.65,"17682","United Kingdom",16.5
"395",510232,"84212","ASSORTED FLOWER COLOUR ""LEIS""",24,"2010-05-28",0.65,"15674","United Kingdom",15.6
"396",516224,"21777","RECIPE BOX WITH METAL HEART",2,"2010-07-19",7.95,"15039","United Kingdom",15.9
"397",576688,"22141","CHRISTMAS CRAFT TREE TOP ANGEL",6,"2011-11-16",2.1,"16717","United Kingdom",12.6
"398",557330,"22708","WRAP DOLLY GIRL",25,"2011-06-20",0.42,"14291","United Kingdom",10.5
"399",513952,"22492","MINI PAINT SET VINTAGE",36,"2010-06-29",0.65,"14049","United Kingdom",23.4
"400",498770,"20724","RED SPOTTY CHARLOTTE BAG",10,"2010-02-23",0.85,"17667","United Kingdom",8.5
"401",541103,"22757","LARGE RED BABUSHKA NOTEBOOK",12,"2011-01-13",1.25,"14215","United Kingdom",15
"402",529149,"22865","HAND WARMER OWL DESIGN",2,"2010-10-26",2.1,"17346","United Kingdom",4.2
"403",518387,"22595","CHRISTMAS GINGHAM HEART",3,"2010-08-08",0.85,"13857","United Kingdom",2.55
"404",509027,"21384","IVORY HANGING DECORATION  BUTTERFLY",2,"2010-05-19",0.85,"12837","United Kingdom",1.7
"405",579109,"23498","CLASSIC BICYCLE CLIPS",12,"2011-11-28",1.45,"16705","United Kingdom",17.4
"406",512309,"C2","CARRIAGE",1,"2010-06-14",50,"14911","EIRE",50
"407",496201,"20730","STRAWBERRY CANDY BAG",1,"2010-01-29",1.25,"15898","United Kingdom",1.25
"408",578307,"22952","60 CAKE CASES VINTAGE CHRISTMAS",1,"2011-11-23",0.55,"17290","United Kingdom",0.55
"409",519886,"21080","SET/20 RED SPOTTY PAPER NAPKINS",4,"2010-08-22",0.85,"17639","United Kingdom",3.4
"410",526204,"21662","VINTAGE GLASS COFFEE CADDY",2,"2010-10-10",5.95,"14040","United Kingdom",11.9
"411",491674,"20766","GARDEN PATH SKETCHBOOK",16,"2009-12-13",1.25,"17593","United Kingdom",20
"412",533134,"22086","PAPER CHAIN KIT 50'S CHRISTMAS",6,"2010-11-16",2.95,"16717","United Kingdom",17.7
"413",551438,"22907","PACK OF 20 NAPKINS PANTRY DESIGN",24,"2011-04-28",0.85,"13408","United Kingdom",20.4
"414",567280,"22423","REGENCY CAKESTAND 3 TIER",16,"2011-09-19",10.95,"14646","Netherlands",175.2
"415",491448,"21591","COSY HOUR CIGAR BOX MATCHES",10,"2009-12-11",1.25,"15983","United Kingdom",12.5
"416",552949,"23162","REGENCY TEA STRAINER",1,"2011-05-12",3.75,"16033","United Kingdom",3.75
"417",580295,"22475","SKULL DESIGN TV DINNER TRAY",3,"2011-12-02",1.95,"17841","United Kingdom",5.85
"418",559904,"21115","ROSE CARAVAN DOORSTOP",2,"2011-07-13",6.75,"13149","United Kingdom",13.5
"419",505064,"84879","ASSORTED COLOUR BIRD ORNAMENT",120,"2010-04-19",1.69,"17236","United Kingdom",202.8
"420",560103,"20840","FRENCH FLORAL CUSHION COVER",6,"2011-07-14",0.85,"17837","United Kingdom",5.1
"421",504117,"84270","ASSTD DESIGN BUBBLE GUM RING",30,"2010-04-09",0.21,"15326","United Kingdom",6.3
"422",567709,"22081","RIBBON REEL FLORA + FAUNA",10,"2011-09-22",1.65,"15239","United Kingdom",16.5
"423",534172,"22530","MAGIC DRAWING SLATE DOLLY GIRL",48,"2010-11-21",0.42,"14800","United Kingdom",20.16
"424",564725,"79051A","SMOKEY GREY COLOUR D.O.F. GLASS",16,"2011-08-28",0.29,"18041","United Kingdom",4.64
"425",537042,"22508","DOORSTOP RETROSPOT HEART",1,"2010-12-05",3.75,"13838","United Kingdom",3.75
"426",551533,"20676","RED RETROSPOT BOWL",2,"2011-05-01",1.25,"15407","United Kingdom",2.5
"427",528504,"22815","CARD PSYCHEDELIC APPLES",12,"2010-10-22",0.42,"16428","United Kingdom",5.04
"428",533498,"21790","VINTAGE SNAP CARDS",12,"2010-11-17",0.85,"17418","United Kingdom",10.2
"429",543285,"22457","NATURAL SLATE HEART CHALKBOARD",6,"2011-02-07",2.95,"14600","United Kingdom",17.7
"430",502735,"22374","AIRLINE BAG VINTAGE JET SET RED",6,"2010-03-26",6.35,"12791","Netherlands",38.1
"431",523954,"22470","HEART OF WICKER LARGE",18,"2010-09-26",2.95,"17123","United Kingdom",53.1
"432",501123,"82551","LAUNDRY 15C METAL SIGN",8,"2010-03-12",1.25,"15808","United Kingdom",10
"433",577101,"22566","FELTCRAFT HAIRBAND PINK AND PURPLE",12,"2011-11-17",0.85,"13138","United Kingdom",10.2
"434",536591,"21620","SET OF 4 ROSE BOTANICAL CANDLES",1,"2010-12-01",3.75,"14606","United Kingdom",3.75
"435",521663,"21826","EIGHT PIECE DINOSAUR SET",12,"2010-09-07",1.25,"15367","United Kingdom",15
"436",551056,"22520","CHILDS GARDEN TROWEL BLUE",4,"2011-04-26",0.85,"16442","United Kingdom",3.4
"437",491199,"22112","CHOCOLATE HOT WATER BOTTLE",1,"2009-12-10",4.95,"15912","United Kingdom",4.95
"438",545188,"22087","PAPER BUNTING WHITE LACE",1,"2011-02-28",2.95,"14056","United Kingdom",2.95
"439",514318,"22556","PLASTERS IN TIN CIRCUS PARADE",2,"2010-07-01",1.65,"16743","United Kingdom",3.3
"440",567344,"47503A","ASS FLORAL PRINT MULTI SCREWDRIVER",24,"2011-09-19",0.42,"13704","United Kingdom",10.08
"441",493882,"84279P","CHERRY BLOSSOM  DECORATIVE FLASK",4,"2010-01-08",3.75,"15586","United Kingdom",15
"442",551821,"21754","HOME BUILDING BLOCK WORD",1,"2011-05-04",5.95,"16942","United Kingdom",5.95
"443",512386,"21915","RED  HARMONICA IN BOX",12,"2010-06-15",1.25,"12472","Germany",15
"444",517668,"22385","JUMBO BAG SPACEBOY DESIGN",20,"2010-07-30",1.95,"12928","United Kingdom",39
"445",498112,"21534","DAIRY MAID LARGE MILK JUG",3,"2010-02-16",4.95,"12972","United Kingdom",14.85
"446",510724,"22619","SET OF 6 SOLDIER SKITTLES",6,"2010-06-03",3.75,"17356","United Kingdom",22.5
"447",529593,"20725","LUNCH BAG RED RETROSPOT",10,"2010-10-29",1.65,"12921","United Kingdom",16.5
